sentiment,text,length
2,"I was skpetical about shelling out almost $100 for a table saw blade but had heard about the quality of Forrest blades. I must say, I have not been disappointed. Not only has the blade held a sharp edge, but most cuts come out so smooth that they do not require sanding. I had been using Freud blades but no longer. I find the Forrest blade far superior and well worth the price.",379
2,we got this for our lab and it is wonderful. it works well for us b/c we have a yard that is fenced on one side already. we put it in the crawl space and set it up so it would beep at the back of the yard and on the side of the yard that doesn't have a fence. we just set it up today. it took about a 1/2 hour to set up. we put it on level 4 for our lab and it was really strong so i put it back to level 3 and the regular size prongs instead of the long ones. he is getting it quite well! so much easier than digging! worth the price by far!,542
2,"I bought this on the same whim that lead me to buy Rx (seeing Martin Atkins' name on the back). I've never been much of a fan of any of the bands mentioned by the other reviewers, but I guess I don't need to be to say that this is very good stuff. It sticks to my brain like overcooked oatmeal.",294
2,It's too bad that none of them ever see Charlie but it's a terrific none the less. I Love Charlie's Angles!,107
2,"Nice carrier. Quite impressively made, seems very sturdy and tough, although I have not had the chance to try it out yet, but from what I can tell should work as a wonderful on board carrier for a puppy (which is what I am planning for) or a very small dog (like a chihuahua).",276
2,"THE BIG BOOK OF SUMO IS THE ONLY TRULY INFORMATIVE, ACCURATELY COMPILED, AND ACTUALLY RESEARCHED IN JAPAN BOOK ON SUMO THAT I HAVE EVER HAD THE PLEASURE OF READING.I PERSONNALLY GREW UP IN HAWAII WATCHING SUMO ON TV EVERY WEEKEND. I FOUND FACTS AND INFORMATION I NEVER KNEW ABOUT SUMO BEFORE. YOU CAN FIND OUT MORE ABOUT THE AUTHOR AND SUMO ON THEIR OWN WEBSITE. SUMO.COM BOOK IS AGOOD READ AND YOU WILL LEARN SOMETHING.SCOTT IN LAS VEGAS",438
2,"Definitely for adults just as the book is. Terrific series, goes along most lines of the book, some deviations but mostly on key. If you like the books then you're gonna like the series.",186
2,These fit my 20 year old Panasonic. I was relieved to find belts still available. I would have given it 5 stars but 'love' for vacuum cleaner belts seems a bit much.,165
2,I enjoyed this book. I like reading Suzanne Brockmann's books. I was not impressed that the cover had changed and I purchased this book twice.,142
2,Very happy with this purchase. This is the second watch ordered over the last several years. I got this for my daughter and she didn't want another kind of watch...just this one! She is happy that we found it on Amazon!,219
2,A magnificent exploration of the underbelly of Japanese culture. One of our biggest selling books filled with rude pictures and miniturisation.,143
2,"After my one and only trip to a well know tax preparation service that left me quite unimpressed, I decided the next year to use Turbo Tax and have been using Turbo Tax ever since. So far it has helped me understanding and handling inheritance, mortgage and even a side business. I've been a little disappointed of late to see the company move away from their original willingness to stand behind their product if users were audited, to an additional service fee. About my favorite feature is the option to create a PDF file for your tax return.",545
